ctv,reporting_unit,contest,candidate,votes,county,municipality
T,MADGE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CLAUDIA DE LA CRUZ / KARINA GARDA,NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CORNEL WEST / MELINA ABDULLAH,NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,PETER SONSKI / LAUREN ONAK (WRITE-IN),NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHERUNDA LYNN FOX (WRITE-IN),NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,BRIAN KIENITZ (WRITE-IN),NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN,NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ANDRE' RAMONE MCNEIL, SR. (WRITE-IN)",NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,TAMMY BALDWIN,NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,ERIC HOVDE,NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,PHIL ANDERSON,NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,THOMAS LEAGER,NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,JOHN SCHIESS (WRITE-IN),NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,KYLE KILBOURN,NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,TOM TIFFANY,NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,SCATTERING,NA,WASHBURN,MADGE
T,MADGE,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,JEANNE RAND BRUCE,NA,WASHBURN,MADGE
T,MADGE,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,CHANZ J GREEN,NA,WASHBURN,MADGE
T,MADGE,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,SCATTERING,NA,WASHBURN,MADGE
T,MADGE,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,AARON MARCOUX,NA,WASHBURN,MADGE
T,MADGE,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,SCATTERING,NA,WASHBURN,MADGE
T,MADGE,COUNTY_CLERK_ATTORNEY,ALICIA SWEARINGEN,NA,WASHBURN,MADGE
T,MADGE,COUNTY_CLERK_ATTORNEY,SCATTERING,NA,WASHBURN,MADGE
T,MADGE,COUNTY_TREASURER_ATTORNEY,NICOLE M TIMS,NA,WASHBURN,MADGE
T,MADGE,COUNTY_TREASURER_ATTORNEY,SCATTERING,NA,WASHBURN,MADGE
T,MADGE,COUNTY_REGISTER OF_DEEDS,JESSICA HEDINGER,NA,WASHBURN,MADGE
T,MADGE,COUNTY_REGISTER OF_DEEDS,SCATTERING,NA,WASHBURN,MADGE
T,MADGE,STATE_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,MADGE
T,MADGE,STATE_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,MADGE
T,MADGE,MUNICIPAL_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,MADGE
T,MADGE,MUNICIPAL_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,MADGE
T,MADGE,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,YES,NA,WASHBURN,MADGE
T,MADGE,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,NO,NA,WASHBURN,MADGE
T,MADGE,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,YES,NA,WASHBURN,MADGE
T,MADGE,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,NO,NA,WASHBURN,MADGE
T,MINONG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,KAMALA D. HARRIS / TIM WALZ,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DONALD J. TRUMP / JD VANCE,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,RANDALL TERRY / STEPHEN BRODEN,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHASE RUSSELL OLIVER / MIKE TER MAAT,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,JILL STEIN / RUDOLPH WARE,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CLAUDIA DE LA CRUZ / KARINA GARDA,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CORNEL WEST / MELINA ABDULLAH,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,PETER SONSKI / LAUREN ONAK (WRITE-IN),NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHERUNDA LYNN FOX (WRITE-IN),NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,BRIAN KIENITZ (WRITE-IN),NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ANDRE' RAMONE MCNEIL, SR. (WRITE-IN)",NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,TAMMY BALDWIN,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,ERIC HOVDE,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,PHIL ANDERSON,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,THOMAS LEAGER,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,JOHN SCHIESS (WRITE-IN),NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,KYLE KILBOURN,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,TOM TIFFANY,NA,WASHBURN,MINONG
T,MINONG,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,SCATTERING,NA,WASHBURN,MINONG
T,MINONG,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,JEANNE RAND BRUCE,NA,WASHBURN,MINONG
T,MINONG,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,CHANZ J GREEN,NA,WASHBURN,MINONG
T,MINONG,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,SCATTERING,NA,WASHBURN,MINONG
T,MINONG,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,AARON MARCOUX,NA,WASHBURN,MINONG
T,MINONG,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,SCATTERING,NA,WASHBURN,MINONG
T,MINONG,COUNTY_CLERK_ATTORNEY,ALICIA SWEARINGEN,NA,WASHBURN,MINONG
T,MINONG,COUNTY_CLERK_ATTORNEY,SCATTERING,NA,WASHBURN,MINONG
T,MINONG,COUNTY_TREASURER_ATTORNEY,NICOLE M TIMS,NA,WASHBURN,MINONG
T,MINONG,COUNTY_TREASURER_ATTORNEY,SCATTERING,NA,WASHBURN,MINONG
T,MINONG,COUNTY_REGISTER OF_DEEDS,JESSICA HEDINGER,NA,WASHBURN,MINONG
T,MINONG,COUNTY_REGISTER OF_DEEDS,SCATTERING,NA,WASHBURN,MINONG
T,MINONG,STATE_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,MINONG
T,MINONG,STATE_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,MINONG
T,MINONG,MUNICIPAL_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,MINONG
T,MINONG,MUNICIPAL_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,MINONG
T,MINONG,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,YES,NA,WASHBURN,MINONG
T,MINONG,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,NO,NA,WASHBURN,MINONG
T,MINONG,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,YES,NA,WASHBURN,MINONG
T,MINONG,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,NO,NA,WASHBURN,MINONG
T,SARONA,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,KAMALA D. HARRIS / TIM WALZ,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DONALD J. TRUMP / JD VANCE,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,RANDALL TERRY / STEPHEN BRODEN,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHASE RUSSELL OLIVER / MIKE TER MAAT,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,JILL STEIN / RUDOLPH WARE,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CLAUDIA DE LA CRUZ / KARINA GARDA,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CORNEL WEST / MELINA ABDULLAH,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,PETER SONSKI / LAUREN ONAK (WRITE-IN),NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHERUNDA LYNN FOX (WRITE-IN),NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,BRIAN KIENITZ (WRITE-IN),NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ANDRE' RAMONE MCNEIL, SR. (WRITE-IN)",NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,TAMMY BALDWIN,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,ERIC HOVDE,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,PHIL ANDERSON,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,THOMAS LEAGER,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,JOHN SCHIESS (WRITE-IN),NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,KYLE KILBOURN,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,TOM TIFFANY,NA,WASHBURN,SARONA
T,SARONA,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,SCATTERING,NA,WASHBURN,SARONA
T,SARONA,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,JEANNE RAND BRUCE,NA,WASHBURN,SARONA
T,SARONA,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,CHANZ J GREEN,NA,WASHBURN,SARONA
T,SARONA,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,SCATTERING,NA,WASHBURN,SARONA
T,SARONA,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,AARON MARCOUX,NA,WASHBURN,SARONA
T,SARONA,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,SCATTERING,NA,WASHBURN,SARONA
T,SARONA,COUNTY_CLERK_ATTORNEY,ALICIA SWEARINGEN,NA,WASHBURN,SARONA
T,SARONA,COUNTY_CLERK_ATTORNEY,SCATTERING,NA,WASHBURN,SARONA
T,SARONA,COUNTY_TREASURER_ATTORNEY,NICOLE M TIMS,NA,WASHBURN,SARONA
T,SARONA,COUNTY_TREASURER_ATTORNEY,SCATTERING,NA,WASHBURN,SARONA
T,SARONA,COUNTY_REGISTER OF_DEEDS,JESSICA HEDINGER,NA,WASHBURN,SARONA
T,SARONA,COUNTY_REGISTER OF_DEEDS,SCATTERING,NA,WASHBURN,SARONA
T,SARONA,STATE_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,SARONA
T,SARONA,STATE_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,SARONA
T,SARONA,MUNICIPAL_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,SARONA
T,SARONA,MUNICIPAL_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,SARONA
T,SARONA,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,YES,NA,WASHBURN,SARONA
T,SARONA,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,NO,NA,WASHBURN,SARONA
T,SARONA,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,YES,NA,WASHBURN,SARONA
T,SARONA,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,NO,NA,WASHBURN,SARONA
T,SPOONER,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,KAMALA D. HARRIS / TIM WALZ,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DONALD J. TRUMP / JD VANCE,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,RANDALL TERRY / STEPHEN BRODEN,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHASE RUSSELL OLIVER / MIKE TER MAAT,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,JILL STEIN / RUDOLPH WARE,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CLAUDIA DE LA CRUZ / KARINA GARDA,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CORNEL WEST / MELINA ABDULLAH,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,PETER SONSKI / LAUREN ONAK (WRITE-IN),NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHERUNDA LYNN FOX (WRITE-IN),NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,BRIAN KIENITZ (WRITE-IN),NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ANDRE' RAMONE MCNEIL, SR. (WRITE-IN)",NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,TAMMY BALDWIN,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,ERIC HOVDE,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,PHIL ANDERSON,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,THOMAS LEAGER,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,JOHN SCHIESS (WRITE-IN),NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,KYLE KILBOURN,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,TOM TIFFANY,NA,WASHBURN,SPOONER
T,SPOONER,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,SCATTERING,NA,WASHBURN,SPOONER
T,SPOONER,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,JEANNE RAND BRUCE,NA,WASHBURN,SPOONER
T,SPOONER,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,CHANZ J GREEN,NA,WASHBURN,SPOONER
T,SPOONER,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,SCATTERING,NA,WASHBURN,SPOONER
T,SPOONER,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,AARON MARCOUX,NA,WASHBURN,SPOONER
T,SPOONER,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,SCATTERING,NA,WASHBURN,SPOONER
T,SPOONER,COUNTY_CLERK_ATTORNEY,ALICIA SWEARINGEN,NA,WASHBURN,SPOONER
T,SPOONER,COUNTY_CLERK_ATTORNEY,SCATTERING,NA,WASHBURN,SPOONER
T,SPOONER,COUNTY_TREASURER_ATTORNEY,NICOLE M TIMS,NA,WASHBURN,SPOONER
T,SPOONER,COUNTY_TREASURER_ATTORNEY,SCATTERING,NA,WASHBURN,SPOONER
T,SPOONER,COUNTY_REGISTER OF_DEEDS,JESSICA HEDINGER,NA,WASHBURN,SPOONER
T,SPOONER,COUNTY_REGISTER OF_DEEDS,SCATTERING,NA,WASHBURN,SPOONER
T,SPOONER,STATE_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,SPOONER
T,SPOONER,STATE_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,SPOONER
T,SPOONER,MUNICIPAL_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,SPOONER
T,SPOONER,MUNICIPAL_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,SPOONER
T,SPOONER,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,YES,NA,WASHBURN,SPOONER
T,SPOONER,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,NO,NA,WASHBURN,SPOONER
T,SPOONER,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,YES,NA,WASHBURN,SPOONER
T,SPOONER,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,NO,NA,WASHBURN,SPOONER
T,SPRINGBROOK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,KAMALA D. HARRIS / TIM WALZ,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DONALD J. TRUMP / JD VANCE,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,RANDALL TERRY / STEPHEN BRODEN,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHASE RUSSELL OLIVER / MIKE TER MAAT,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,JILL STEIN / RUDOLPH WARE,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CLAUDIA DE LA CRUZ / KARINA GARDA,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CORNEL WEST / MELINA ABDULLAH,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,PETER SONSKI / LAUREN ONAK (WRITE-IN),NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHERUNDA LYNN FOX (WRITE-IN),NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,BRIAN KIENITZ (WRITE-IN),NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ANDRE' RAMONE MCNEIL, SR. (WRITE-IN)",NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,TAMMY BALDWIN,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,ERIC HOVDE,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,PHIL ANDERSON,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,THOMAS LEAGER,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,JOHN SCHIESS (WRITE-IN),NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,KYLE KILBOURN,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,TOM TIFFANY,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,SCATTERING,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,JEANNE RAND BRUCE,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,CHANZ J GREEN,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,SCATTERING,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,AARON MARCOUX,NA,WASHBURN,SPRINGBROOK
T,SPRINGBROOK,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,SCATTERING,NA,WASHBURN,SPRINGBROOK
